,date,lower_2_5,lower_25,forecast,upper_75,upper_97_5,macroregion,prob_high,prob_low,HT,LT,HTinc,LTinc
0,2024-01-14,230.0271502733231,311.72112476080656,380.2964299172163,455.4060443304479,601.6422137413173,3109,90.0,0.0,260.855018999882,39.1870783217385,36.7334176840694,5.51829641357758
1,2024-01-21,225.98675055708736,308.1765785254538,384.225180670619,456.2779294885695,614.9126494098454,3109,80.0,0.0,300.485077491683,54.3589960453013,42.3140942491773,7.65479504390763
2,2024-01-28,208.32478663977233,293.274840163067,365.3519959375262,430.8541641943157,597.5797581039368,3109,28.0,0.0,420.861010090608,88.9809282888985,59.2653472027104,12.5302308434932
3,2024-02-04,219.49392548482865,302.718641012907,372.1362841874361,448.31829676404595,637.5286101028317,3109,27.0,0.0,445.185421677549,100.422388636163,62.6906934895792,14.1414091273658
4,2024-02-11,231.95720613747835,316.46414374932647,389.8929538205266,464.96298525482416,639.6932458057997,3109,8.0,0.0,568.032862828885,110.79632646972,79.9899825143122,15.6022596524185
5,2024-02-18,242.7636385560036,324.1590137220919,387.91914373636246,472.60884772986174,618.7458426747469,3109,2.0,0.0,633.752110728916,121.926430804332,89.244520120107,17.1695930047078
6,2024-02-25,249.52912056073546,344.8709373548627,417.11224786937237,505.39031956344843,672.1152736246582,3109,1.0,0.0,767.194860913072,160.514761269798,108.035833004249,22.6035741723061
7,2024-03-03,272.35534532461315,366.8741117604077,427.4234050139785,513.3675175532699,706.3158487435427,3109,1.0,0.0,829.635172848547,175.933058106109,116.828633186677,24.7747677335289
8,2024-03-10,269.1110932957381,363.34941305220127,424.3285968154669,504.44773523136973,689.644353864714,3109,0.0,0.0,982.604576426719,208.16654806534,138.369675471635,29.3138647945222
9,2024-03-17,302.00882701203227,390.1230445317924,452.9975550621748,514.5044711232185,716.4492085203527,3109,0.0,0.0,975.256561491196,210.258774768823,137.334933250418,29.6084906663319
