,date,lower_2_5,lower_25,forecast,upper_75,upper_97_5,macroregion,prob_high,prob_low,HT,LT,HTinc,LTinc
0,2024-01-14,218.85154583770782,494.35953898727894,700.4215442836285,981.3604809641838,1524.2155748963353,3105,94.0,0.0,302.853625962982,100.417142169386,23.2463815187901,7.70780006504349
1,2024-01-21,197.84068940002473,464.37225898355246,703.3859626799822,1017.8840575143695,1536.1920229732984,3105,83.0,0.0,407.761338657524,122.653991298903,31.298867949509,9.4146519377819
2,2024-01-28,201.6919613691047,471.65353620797396,686.7705830484629,1039.638243302703,1583.1173539832232,3105,71.0,2.0,502.618093920806,156.320517378297,38.5798648848215,11.9988207987799
3,2024-02-04,183.775204230845,468.2000844590366,707.6323962658644,1000.5387474894524,1566.0133462637662,3105,70.0,2.0,521.860472993372,164.953752226299,40.0568677895341,12.6614890114514
4,2024-02-11,216.265884247981,474.3765867166221,706.5612868517637,991.4452982917428,1514.3379739224904,3105,43.0,3.0,756.316168972553,220.410088670577,58.0531738950178,16.9181960279811
5,2024-02-18,259.05208851937203,513.7738511487842,675.1049813628197,998.8188278749585,1395.6536764591926,3105,23.0,4.0,1030.72063925167,277.061817138344,79.115860485898,21.2666587200592
6,2024-02-25,269.49915778841824,539.5841138511896,718.6517269611359,996.2832837328315,1426.972504745423,3105,9.0,5.0,1254.09380353486,297.679851289903,96.2614957130655,22.8492538979461
7,2024-03-03,271.6491077544168,507.9101173467934,693.9021982252598,962.3463045805693,1303.3561331793665,3105,1.0,8.0,1497.33134234169,321.924637200843,114.931876854502,24.7102306035577
8,2024-03-10,275.9514754286036,519.178063608706,705.2202476412058,966.390475794673,1325.1700089007613,3105,0.0,12.0,1846.88075156288,397.599528163575,141.762524500163,30.518869615618
9,2024-03-17,316.8363835569471,509.4772051051259,666.4789317846298,933.6659946516156,1246.4404131859537,3105,0.0,12.0,1753.77693488809,413.613230252297,134.616079294511,31.7480463411698
